pathway	pval	padj	ES	NES	nMoreExtreme	size
GO:0006977	0.13303317535545	0.721794863583963	-0.447041828242662	-1.29723164725656	5613	25
GO:0030947	0.133942188975234	0.725326632205965	0.586896801531514	1.34516758107216	7376	12
GO:0060125	0.13384542437174	0.725326632205965	0.703948535676805	1.35352518029624	7056	6
GO:0019240	0.134082111809125	0.725385515379299	-0.684955277327996	-1.35927651222455	6338	6
GO:0071346	0.134230789561785	0.725491603968072	0.518101614694467	1.32547955708288	7617	19
GO:0051877	0.134495538209901	0.726224226972001	-0.756945483565265	-1.34274974018785	6495	4
GO:0019918	0.135109996764801	0.728841930724517	-0.86520294871667	-1.28951425770992	6681	2
GO:0071277	0.135600421467659	0.730086177269839	0.448323195594313	1.28935479710498	7978	33
GO:0030224	0.135486537775022	0.730086177269839	0.675855220437145	1.35336981132853	7210	7
GO:0070257	0.136210674596964	0.732670049674193	0.8146304549398	1.31662781346321	6961	3
GO:0001841	0.136386913229019	0.732916672332995	0.702525499863394	1.35078902174445	7190	6
GO:0071321	0.136915010173736	0.734692125450105	0.81407736967061	1.31573390206546	6997	3
GO:0051127	0.136978713302208	0.734692125450105	0.869382624916456	1.28439487503394	6923	2
GO:0060259	0.137228852687516	0.7353321076802	-0.607645904801704	-1.34987286053951	6300	9
GO:0030488	0.13736933239274	0.735383826075803	-0.654107060912592	-1.35529615943123	6425	7
GO:0019752	0.139458842254593	0.740924529596473	0.479098901820119	1.30172337049755	8060	25
GO:0007018	0.139430169658225	0.740924529596473	0.355479519179831	1.22300463494214	9072	90
GO:0051492	0.138979791816888	0.740924529596473	0.630909340224673	1.3469731015127	7516	9
GO:0003157	0.139266345133983	0.740924529596473	0.930502354161679	1.24177865757224	6958	1
GO:0061380	0.139266345133983	0.740924529596473	0.930502354161679	1.24177865757224	6958	1
GO:0003306	0.139266345133983	0.740924529596473	0.930502354161679	1.24177865757224	6958	1
GO:0022006	0.139266345133983	0.740924529596473	0.930502354161679	1.24177865757224	6958	1
GO:0045618	0.139295535425429	0.740924529596473	-0.862709108502	-1.2857973927616	6888	2
GO:0071816	0.140670105972846	0.745949684597514	0.64992037032507	1.34583752580472	7552	8
GO:0006069	0.140584620685695	0.745949684597514	0.728829560385686	1.33761855875064	7343	5
GO:0032206	0.141098630558547	0.746127700376367	-0.587201807074141	-1.34223471929975	6418	10
GO:0090037	0.141101893880106	0.746127700376367	0.811594924908905	1.31172170758043	7211	3
GO:0071569	0.140856835117491	0.746127700376367	-0.587311173164567	-1.34248470995359	6407	10
GO:0048747	0.141461078693933	0.746212512970451	0.529454906037765	1.31934447800314	7975	17
GO:0060041	0.141516196197563	0.746212512970451	0.456266833421453	1.28881587141424	8291	30
GO:0010243	0.141281344192907	0.746212512970451	-0.651892572309694	-1.35070778532864	6608	7
GO:0043517	0.141824016881718	0.747134769345958	-0.586791271413972	-1.34129631071526	6451	10
GO:0042991	0.142243996398886	0.747246265194523	-0.712593318123438	-1.34471005226344	6793	5
GO:0045056	0.142045822626271	0.747246265194523	-0.626712268458926	-1.34681621223688	6577	8
GO:0030512	0.142126739098373	0.747246265194523	-0.398357742736754	-1.25493944578627	5781	36
GO:0010524	0.142606725239958	0.748452289984878	-0.651033050730773	-1.34892687458104	6670	7
GO:0048545	0.14352113560706	0.749914217389851	-0.711852228604215	-1.34331156802175	6854	5
GO:0000184	0.143260221465077	0.749914217389851	-0.346098546998731	-1.2146815350682	5381	61
GO:0040008	0.143586276829474	0.749914217389851	0.437857853380388	1.27451639021556	8495	35
GO:0070498	0.14368575202435	0.749914217389851	0.726847692859153	1.33398124362435	7505	5
GO:0051893	0.143559280082034	0.749914217389851	0.519857157166531	1.31274179253824	8119	18
GO:0006429	0.143505829412968	0.749914217389851	-0.800869860144046	-1.31719638388441	7015	3
GO:0097111	0.144310533729848	0.751329833339505	0.809488100232349	1.30831660045434	7375	3
GO:0019363	0.144532513749596	0.751329833339505	-0.859436873886019	-1.28092039459817	7147	2
GO:0006621	0.144274857106966	0.751329833339505	-0.711338428253415	-1.3423419932601	6890	5
GO:0048706	0.144625312163911	0.751329833339505	0.593656295946442	1.33265686995887	7933	11
GO:0060349	0.144531167375256	0.751329833339505	-0.678346693206414	-1.34616194332807	6832	6
GO:0050709	0.147667451520894	0.751558783925033	0.724349597445134	1.32939649710892	7713	5
GO:0043653	0.148012021669634	0.751558783925033	0.724134491738508	1.32900171429423	7731	5
GO:0060021	0.14684634620728	0.751558783925033	0.481487311712869	1.2961857599281	8455	24
GO:0032825	0.147281768573185	0.751558783925033	0.645332939676909	1.33633799848535	7907	8
GO:0038027	0.147991754888031	0.751558783925033	0.926522224882292	1.23646707553119	7394	1
GO:0048858	0.147991754888031	0.751558783925033	0.926522224882292	1.23646707553119	7394	1
GO:0010888	0.147991754888031	0.751558783925033	0.926522224882292	1.23646707553119	7394	1
GO:0050748	0.147991754888031	0.751558783925033	0.926522224882292	1.23646707553119	7394	1
GO:0045715	0.147991754888031	0.751558783925033	0.926522224882292	1.23646707553119	7394	1
GO:0045672	0.147991754888031	0.751558783925033	0.926522224882292	1.23646707553119	7394	1
GO:0014909	0.147991754888031	0.751558783925033	0.926522224882292	1.23646707553119	7394	1
GO:2000973	0.147322205674719	0.751558783925033	0.761150661944445	1.3204003146562	7616	4
GO:0035441	0.145118893561954	0.751558783925033	-0.85916031328781	-1.28050820363761	7176	2
GO:0006636	0.146239096377386	0.751558783925033	0.761760576199428	1.32145835876554	7560	4
