pathway	pval	padj	ES	NES	nMoreExtreme	size
GO:0042978	0.153878240143013	0.539063898590174	-0.670019549313346	-1.32630764812266	7746	6
GO:0004375	0.154206445697885	0.539354818021221	0.921494693160961	1.2304098309233	7736	1
GO:0003976	0.154677049016672	0.540142075931234	-0.793286175902735	-1.29693745002696	7746	3
GO:0030955	0.154964644955682	0.540288777975435	-0.641113855424189	-1.32592660873166	7779	7
GO:0008455	0.155322583859845	0.540679880524777	0.920866251695794	1.22957071534007	7792	1
GO:0016829	0.156394391096468	0.542114625608906	-0.470141557582319	-1.28061159254845	7784	20
GO:0070573	0.156143720241668	0.542114625608906	0.577422519150466	1.32613713189305	7804	11
GO:0035243	0.156473994209843	0.542114625608906	-0.792076266399259	-1.29495937831228	7836	3
GO:0002162	0.156936861262775	0.542425572210691	-0.851622644272249	-1.26625776281406	7846	2
GO:0004610	0.157056858862823	0.542425572210691	-0.851546679701138	-1.26614481287254	7852	2
GO:0004550	0.157674101412067	0.543703797972644	0.563374732635977	1.32002584557024	7860	12
GO:0019966	0.158536829263415	0.544120162838553	0.852035472383214	1.27038901329155	7926	2
GO:0019959	0.158536829263415	0.544120162838553	0.852035472383214	1.27038901329155	7926	2
GO:0043120	0.158536829263415	0.544120162838553	0.852035472383214	1.27038901329155	7926	2
GO:0003917	0.159306841948013	0.545062289713264	-0.638293243534302	-1.32009312950474	7997	7
GO:0003988	0.159122471570897	0.545062289713264	0.708218737843775	1.32451643053863	7905	5
GO:0004767	0.161409315680332	0.551398283380015	-0.591327625659245	-1.31072661862235	8094	9
GO:0047298	0.162211578591728	0.551569509894594	-0.699024380511552	-1.31427540818652	8161	5
GO:0032145	0.162211578591728	0.551569509894594	-0.699024380511552	-1.31427540818652	8161	5
GO:0034511	0.161956651897976	0.551569509894594	-0.740798633349375	-1.30727427856714	8114	4
GO:0005543	0.163097726801891	0.553726850253333	0.356507338624281	1.21973374792945	8659	76
GO:0046976	0.164053537284895	0.554405195125605	0.705053826084334	1.31859738688363	8150	5
GO:0070404	0.163613895920116	0.554405195125605	0.916676641928019	1.22397661145183	8208	1
GO:0004796	0.163872999422	0.554405195125605	0.91646716143963	1.22369690625742	8221	1
GO:0004865	0.164943081609748	0.555969475386156	0.742232143396249	1.30909519993603	8229	4
GO:0033814	0.165527275626333	0.555969475386156	0.915629239486075	1.22257808547977	8304	1
GO:0032934	0.165527275626333	0.555969475386156	0.915629239486075	1.22257808547977	8304	1
GO:0008510	0.165485961990006	0.555969475386156	-0.915589338440667	-1.22417524580249	8245	1
GO:0004745	0.165844957511624	0.556187357508496	0.74155531817873	1.30790146472619	8274	4
GO:0001609	0.167776644467111	0.556724913767185	0.846716197623387	1.26245794887864	8388	2
GO:0005542	0.167012176713294	0.556724913767185	0.703164279158852	1.31506354089038	8297	5
GO:0015362	0.167394585891114	0.556724913767185	0.70295479031164	1.31467175314837	8316	5
GO:0004157	0.167257647695174	0.556724913767185	0.787841908904096	1.28920837191316	8348	3
GO:0002059	0.167257647695174	0.556724913767185	0.787841908904096	1.28920837191316	8348	3
GO:0002058	0.167257647695174	0.556724913767185	0.787841908904096	1.28920837191316	8348	3
GO:0003906	0.167730632136456	0.556724913767185	0.670374260521472	1.31866171389791	8328	6
GO:0046920	0.169004729797726	0.559955430052706	0.702108695469581	1.3130893797089	8396	5
GO:0047787	0.171664963839974	0.560917816009798	0.784968976318257	1.28450716384115	8568	3
GO:0000975	0.1708314221327	0.560917816009798	0.498273070719557	1.2839582974675	8565	18
GO:0044325	0.172933559363575	0.560917816009798	-0.390625901590774	-1.22452195576208	8466	37
GO:0030507	0.170485375368834	0.560917816009798	0.450567531786471	1.26770105733623	8608	27
GO:0005001	0.173119635032115	0.560917816009798	-0.48436734025142	-1.2664399345813	8651	17
GO:0003810	0.170771593243324	0.560917816009798	0.498321206049541	1.28408233338268	8562	18
GO:0016462	0.170219135432882	0.560917816009798	-0.73569754102449	-1.29827247093857	8528	4
GO:0051880	0.172572452942934	0.560917816009798	-0.63059153160955	-1.30416475003296	8663	7
GO:0015026	0.170442308459299	0.560917816009798	-0.53931250639642	-1.29010883386182	8546	12
GO:0043560	0.171654172913543	0.560917816009798	0.505381874714081	1.28607750332546	8586	17
GO:0031072	0.17249449889978	0.560917816009798	-0.52570964285292	-1.28294771983555	8622	13
GO:0052745	0.172836543269135	0.560917816009798	-0.843047672249544	-1.25350783775899	8641	2
GO:0004829	0.171814480087397	0.560917816009798	-0.658827970342017	-1.30415385156634	8649	6
GO:0005308	0.1696316262354	0.560917816009798	-0.784680978465064	-1.28286887911169	8495	3
GO:0000400	0.172846925896989	0.560917816009798	0.784303946770719	1.2834189231033	8627	3
GO:0005215	0.173804431824309	0.5611324638529	0.30457313260536	1.1629422205383	9670	160
GO:0001094	0.174035200385318	0.5611324638529	-0.910940866650706	-1.21796007502978	8671	1
GO:0016595	0.175736485270295	0.5611324638529	-0.841501491316448	-1.25120885754468	8786	2
GO:0004357	0.175736485270295	0.5611324638529	-0.841501491316448	-1.25120885754468	8786	2
GO:0016936	0.174496242999223	0.5611324638529	0.911329901843428	1.21683746934684	8754	1
GO:0052692	0.174496242999223	0.5611324638529	0.911329901843428	1.21683746934684	8754	1
GO:0050462	0.175591481859887	0.5611324638529	0.78257611283182	1.28059153101597	8764	3
GO:0047444	0.175591481859887	0.5611324638529	0.78257611283182	1.28059153101597	8764	3
GO:0033743	0.174016519669607	0.5611324638529	0.843287080910152	1.25734511926181	8700	2
GO:0005068	0.175476490470191	0.5611324638529	0.842459125958882	1.25611063442205	8773	2
GO:0017095	0.176110657126343	0.561512240112977	0.910651584071503	1.21593175728874	8835	1
GO:0004952	0.176476470470591	0.561614558596963	-0.841032649356091	-1.25051174741517	8823	2
GO:0004716	0.176653306613226	0.561614558596963	0.510968383707821	1.28176793040022	8814	16
GO:0008131	0.177315233785822	0.562905504081975	0.615302054501076	1.30185959481545	8816	8
GO:0070628	0.177974023907552	0.564182784721347	-0.602391376269775	-1.29261828360663	8947	8
GO:0004315	0.178349265655743	0.564558826536164	-0.689131753108849	-1.29567571798943	8973	5
GO:0004096	0.178856422871543	0.565350761950278	0.840763055086102	1.25358178454152	8942	2
GO:0047105	0.179910436371669	0.567052951314716	0.635541988388101	1.30204550895347	8958	7
GO:0019145	0.179910436371669	0.567052951314716	0.635541988388101	1.30204550895347	8958	7
GO:0034647	0.180491306428457	0.568069920089566	-0.579467371298072	-1.28443738331478	9051	9
GO:0043565	0.183700404190382	0.570954076360581	0.261482088918817	1.11063087755541	11134	421
GO:0000030	0.182992830467517	0.570954076360581	-0.560873607376822	-1.27775818818549	9162	10
GO:0043022	0.182774255846173	0.570954076360581	-0.343191560549197	-1.184768974629	8706	61
GO:0004557	0.183518939927905	0.570954076360581	0.660777542332453	1.29978446039912	9112	6
GO:0043274	0.182744987858476	0.570954076360581	-0.90653180113319	-1.21206499888914	9105	1
